rep,n,bin,method,bias,variance,rmse,binlabel
64,10,2,mCal,-0.03056154725360349,0.021681921517635715,0.150385935805746,10000-100000
64,10,3,mCal,-0.018786994202379195,0.014880144762366893,0.12342242872965643,100000-1000000
64,25,0,mCal,-0.03730779058020224,0.008306338774031802,0.09847949031147567,0-1000
64,25,1,mCal,-0.02499816524235601,0.007781720447086435,0.09168766935946497,1000-10000
64,25,2,mCal,-0.015636497695433786,0.009008832227070806,0.09619424248493312,10000-100000
64,25,3,mCal,-0.009050466258425987,0.003296574532138447,0.058124740615622145,100000-1000000
65,5,0,mCal,-0.05486434258495324,0.06999539837346214,0.2701952894865883,0-1000
65,5,1,mCal,-0.044215681704631596,0.10197289839238403,0.32237854286690565,1000-10000
65,5,2,mCal,-0.015844381638523426,0.06774552123518847,0.26076151108761364,10000-100000
65,5,3,mCal,-0.010629402427288635,0.049728980207659014,0.2232531397396692,100000-1000000
65,10,0,mCal,-0.031846038604115,0.02360016353177235,0.15688955894688192,0-1000
65,10,1,mCal,-0.04724328185058848,0.030945356757055374,0.1821463269930786,1000-10000
65,10,2,mCal,-0.025518121789702138,0.017288893933818144,0.13394054081379622,10000-100000
65,10,3,mCal,-0.015198825860815057,0.016394486789589102,0.12893987396122458,100000-1000000
65,25,0,mCal,-0.033295288687440416,0.009323669386366038,0.1021383651481951,0-1000
65,25,1,mCal,-0.03269266112347997,0.007626783105065414,0.09325016459181246,1000-10000
65,25,2,mCal,-0.015830576637869086,0.0044164768067075,0.06831605933742774,10000-100000
65,25,3,mCal,-0.009200950585149983,0.003037101502874924,0.055872703483412146,100000-1000000
66,5,0,mCal,-0.05787286620200617,0.08401868289681426,0.2955807022443271,0-1000
66,5,1,mCal,-0.03441451647004196,0.09099018923727827,0.30360261557032914,1000-10000
66,5,2,mCal,-0.04579996040135935,0.046975559812949666,0.2215247078447814,10000-100000
66,5,3,mCal,-0.029721652436163377,0.04369645451092113,0.21113936424659716,100000-1000000
66,10,0,mCal,-0.05524972958131464,0.022836626974692086,0.16090108636519668,0-1000
66,10,1,mCal,-0.044531321395913294,0.019183487989152214,0.14548720416042896,1000-10000
66,10,2,mCal,-0.03289881197169525,0.015314192198602099,0.1280489126379098,10000-100000
66,10,3,mCal,-0.016425495420328097,0.01158079811161985,0.10886043822906037,100000-1000000
66,25,0,mCal,-0.030344357892680102,0.01071391214203102,0.1078642303914976,0-1000
66,25,1,mCal,-0.02297260589788373,0.009364875469668027,0.0994616312524961,1000-10000
66,25,2,mCal,-0.02178891974647921,0.0054449977733289035,0.07693994279337238,10000-100000
66,25,3,mCal,-0.007653966484140109,0.0033416914179369506,0.05831187375549932,100000-1000000
67,5,0,mCal,-0.07031199184792435,0.07109426090467603,0.27574995394795376,0-1000
67,5,1,mCal,-0.03090052497178188,0.07744793032618197,0.28000495133071074,1000-10000
67,5,2,mCal,-0.024103323262815602,0.0611907238015395,0.2485391196448786,10000-100000
67,5,3,mCal,-0.021810605757109896,0.05467198809395021,0.23483545434504197,100000-1000000
67,10,0,mCal,-0.04649829520751439,0.02848259747123075,0.17505624504266024,0-1000
67,10,1,mCal,-0.03157058527761838,0.029966059117087378,0.17596238510505235,1000-10000
67,10,2,mCal,-0.018041073923076453,0.01835586643707774,0.13667972338783704,10000-100000
67,10,3,mCal,-0.009618925241123824,0.018179329722398236,0.13517341989160653,100000-1000000
67,25,0,mCal,-0.03197332316311263,0.006823659424292197,0.08857738322159349,0-1000
67,25,1,mCal,-0.026147889764964134,0.007634560286984277,0.09120456362564865,1000-10000
67,25,2,mCal,-0.0220629922004904,0.005819351462576841,0.07941112697484995,10000-100000
67,25,3,mCal,-0.01284450055484915,0.002967304527743192,0.05596682698033463,100000-1000000
68,5,0,mCal,-0.0026846382868816227,0.07368577738643141,0.27146451825084394,0-1000
68,5,1,mCal,0.012864644253632606,0.09043608806504225,0.3010009753087434,1000-10000
68,5,2,mCal,-0.0018219772792800622,0.0763127628023657,0.27625365590987555,10000-100000
68,5,3,mCal,-0.004838286208861175,0.05795909007045964,0.24079555453516682,100000-1000000
68,10,0,mCal,-0.06448750406212711,0.0337313794096098,0.1946535835523525,0-1000
68,10,1,mCal,-0.031151030056251926,0.02832225685913042,0.17115093786683125,1000-10000
68,10,2,mCal,-0.02182964066339413,0.0224678262015641,0.15147395622039125,10000-100000
68,10,3,mCal,-0.011177516845556519,0.014843048276684865,0.12234371728665745,100000-1000000
68,25,0,mCal,-0.027301871796621455,0.008362672483650396,0.09543618122729738,0-1000
68,25,1,mCal,-0.03348016470761772,0.00813211318113921,0.09619269520077094,1000-10000
68,25,2,mCal,-0.02285929226407609,0.006689916301904247,0.08492622412846751,10000-100000
68,25,3,mCal,-0.018007350184447327,0.002467871903422895,0.05284067149543248,100000-1000000
69,5,0,mCal,-0.08157538529279713,0.073403318538745,0.28294498056055584,0-1000
69,5,1,mCal,-0.04167331320090908,0.07987488116902197,0.28567734632302055,1000-10000
69,5,2,mCal,-0.03951445481695203,0.05258875278673646,0.2327018369635646,10000-100000
69,5,3,mCal,-0.0026679755371297035,0.07148989437086711,0.2673892527091054,100000-1000000
69,10,0,mCal,-0.043528716159441976,0.025202828938766686,0.1646134200764201,0-1000
69,10,1,mCal,-0.026746374156006343,0.028626417449857552,0.17129444235103086,1000-10000
69,10,2,mCal,-0.01884512232140434,0.02187472234158518,0.14909681746064826,10000-100000
69,10,3,mCal,-0.01152632620187971,0.010372012225292604,0.10249326036869323,100000-1000000
69,25,0,mCal,-0.028519090345067655,0.010986513157683828,0.10862712217394861,0-1000
69,25,1,mCal,-0.02675842286627342,0.009427446143627416,0.10071474240605355,1000-10000
69,25,2,mCal,-0.006514779425765333,0.006380038998028985,0.0801403852560952,10000-100000
69,25,3,mCal,-0.006806314346597795,0.005587773444311542,0.07506063788228985,100000-1000000
70,5,0,mCal,-0.07805241492764897,0.0696630071413779,0.2752366011587408,0-1000
70,5,1,mCal,-0.052810284645385765,0.0779623864384583,0.2841677543332195,1000-10000
70,5,2,mCal,-0.011632907531595292,0.06525767296798003,0.25572054572446595,10000-100000
70,5,3,mCal,0.0031214052011401265,0.06703367990109262,0.2589274475051309,100000-1000000
70,10,0,mCal,-0.06215519896367138,0.024765503124926567,0.1692003897251426,0-1000
70,10,1,mCal,-0.046870636006394524,0.024101541556996033,0.16216780838575812,1000-10000
70,10,2,mCal,-0.03139966639773201,0.02016507207537391,0.14543387200120464,10000-100000
70,10,3,mCal,-0.011184462245863733,0.018976816800818013,0.1382096559454048,100000-1000000
70,25,0,mCal,-0.025356843110833572,0.007323476724335227,0.08925495065755543,0-1000
70,25,1,mCal,-0.02573508649500011,0.006975881307543253,0.08739665888607179,1000-10000
70,25,2,mCal,-0.013981097244433607,0.005339922447161072,0.07440022531766541,10000-100000
70,25,3,mCal,-0.00580077625558555,0.005551332180736425,0.07473273169036303,100000-1000000
71,5,0,mCal,-0.032956474099716755,0.060996518014853306,0.2491638962609523,0-1000
71,5,1,mCal,-0.05455663590693136,0.08884477660530765,0.30302013650381243,1000-10000
71,5,2,mCal,-0.02448095818546097,0.05900743653267408,0.24414494433912076,10000-100000
71,5,3,mCal,-0.01340957921158366,0.058704330637339826,0.24266056014929901,100000-1000000
71,10,0,mCal,-0.03511911100239082,0.0298476307642715,0.1762979940948556,0-1000
71,10,1,mCal,-0.034247355406163325,0.029748219706697943,0.17584396793468351,1000-10000
71,10,2,mCal,-0.015880963493715244,0.017584895865884503,0.13355560964397273,10000-100000
71,10,3,mCal,-0.008122288772033723,0.016768699127926,0.12974849017550188,100000-1000000
71,25,0,mCal,-0.030447255711039872,0.0070695785791808465,0.08942378855491584,0-1000
71,25,1,mCal,-0.017811630859597215,0.008851607987798634,0.0957541757923757,1000-10000
71,25,2,mCal,-0.019349788000536376,0.005151718985025617,0.07433796661660391,10000-100000
71,25,3,mCal,-0.012895516373912454,0.0032391090943502602,0.05835583464316233,100000-1000000
72,5,0,mCal,-0.046788624544434276,0.07287156023842188,0.2739721438854358,0-1000
72,5,1,mCal,-0.052823101809450074,0.08090869374343104,0.28930774934004544,1000-10000
72,5,2,mCal,-0.04203248272492377,0.05159829548712546,0.23100871215420962,10000-100000
72,5,3,mCal,-0.024216520891916855,0.050319727591306554,0.22562395146662778,100000-1000000
72,10,0,mCal,-0.04484418086068,0.027357701541934856,0.1713729911596347,0-1000
72,10,1,mCal,-0.036599448669923346,0.021217216632023802,0.15018900184423012,1000-10000
72,10,2,mCal,-0.028930787581784433,0.0183518058536191,0.13852363092166417,10000-100000
72,10,3,mCal,-0.0033804271344062475,0.0184134339747197,0.13573820855724716,100000-1000000
72,25,0,mCal,-0.020891206093245955,0.008431005308116255,0.09416712696130605,0-1000
72,25,1,mCal,-0.022019197707349912,0.01048901403977932,0.10475618887423636,1000-10000
72,25,2,mCal,-0.007567786665576512,0.008166559746634015,0.09068534138244004,10000-100000
72,25,3,mCal,-0.007717333186023673,0.0037569002859882106,0.06177748390386511,100000-1000000
73,5,0,mCal,-0.06571479264886111,0.07173653828346915,0.2757806596851055,0-1000
73,5,1,mCal,-0.057144445438960564,0.0891994582660534,0.3040804924860846,1000-10000
73,5,2,mCal,-0.02831392884837325,0.06881624045878264,0.26385207792551757,10000-100000
73,5,3,mCal,-0.014713572024537982,0.05303844393150594,0.23077030383744612,100000-1000000
73,10,0,mCal,-0.06516923856251447,0.03320367698879125,0.19352185055855883,0-1000
73,10,1,mCal,-0.06521007595687099,0.025614432892766416,0.17282009981210894,1000-10000
73,10,2,mCal,-0.022096151601170795,0.02386366699372744,0.1560509753552004,10000-100000
73,10,3,mCal,-0.025104295925846686,0.008798646546557957,0.09710238009693913,100000-1000000
73,25,0,mCal,-0.03465001266990434,0.009569522373255496,0.10377931273274085,0-1000
73,25,1,mCal,-0.03666378772409491,0.00726399277892435,0.09278052656243034,1000-10000
73,25,2,mCal,-0.018091368731297245,0.005664075634613179,0.07740396150834232,10000-100000
73,25,3,mCal,-0.010700961435794187,0.0036171620523714337,0.061087417919091884,100000-1000000
74,5,0,mCal,0.04742862615805738,0.1203949544819009,0.35020626645041875,0-1000
74,5,1,mCal,0.026221560835502207,0.10025010125746299,0.31770689559736176,1000-10000
74,5,2,mCal,0.0001609979768006509,0.08472493921511925,0.2910755316674141,10000-100000
74,5,3,mCal,-0.0018222669891295958,0.06667687457030934,0.2582250863632134,100000-1000000
74,10,0,mCal,-0.056817708238828306,0.02283227341684092,0.16143272712295217,0-1000
74,10,1,mCal,-0.04252660584052442,0.025906848678617887,0.1664793106753305,1000-10000
74,10,2,mCal,-0.025692389875186773,0.019236099718478467,0.14105388550471437,10000-100000
74,10,3,mCal,-0.012686609844256203,0.015598136547311863,0.12553520070742008,100000-1000000
74,25,0,mCal,-0.027437768505301996,0.008408033587958266,0.09571240634582755,0-1000
74,25,1,mCal,-0.034120534057083506,0.0102905840923357,0.107027075717672,1000-10000
74,25,2,mCal,-0.02060372386348907,0.0049179306713298945,0.07309202493003462,10000-100000
74,25,3,mCal,-0.010608958057699852,0.0032452591409102335,0.05794660587109713,100000-1000000
75,5,0,mCal,-0.05487285840684595,0.07758024190082174,0.28388602024502635,0-1000
75,5,1,mCal,-0.033793563954202195,0.07081028433287344,0.26823923892227286,1000-10000
75,5,2,mCal,-0.015551260553955708,0.07216105377870194,0.26907786137755546,10000-100000
75,5,3,mCal,0.0042790779418219954,0.06884660202540639,0.26242125015600126,100000-1000000
75,10,0,mCal,-0.0568928981192634,0.022501967985925034,0.16043306966562074,0-1000
75,10,1,mCal,-0.04399471982082499,0.021018062982315608,0.1515044499492622,1000-10000
75,10,2,mCal,-0.029185138939912255,0.021892883554372376,0.15081331469507048,10000-100000
75,10,3,mCal,-0.016266091909058963,0.018375902560259446,0.13653017361101316,100000-1000000
75,25,0,mCal,-0.037044543561331106,0.0070863554018578455,0.0919709389401087,0-1000
75,25,1,mCal,-0.029862378744653376,0.007523021010191466,0.09173212455013016,1000-10000
75,25,2,mCal,-0.016809758219870102,0.005927506845102522,0.07880402792061464,10000-100000
75,25,3,mCal,-0.002074531349062124,0.0044459186852416266,0.06670998700014764,100000-1000000
76,5,0,mCal,-0.05841498792814546,0.07063600835469463,0.2721182080812308,0-1000
76,5,1,mCal,-0.045528535461573934,0.07755630013656183,0.28218637046788353,1000-10000
76,5,2,mCal,-0.017373243443797662,0.06041587764329837,0.24640963299160168,10000-100000
76,5,3,mCal,-0.018468634752289572,0.0566397837361045,0.2387066697973016,100000-1000000
76,10,0,mCal,-0.026960861348970605,0.029063512565875905,0.172598958891861,0-1000
76,10,1,mCal,-0.0406791885598303,0.030872104321956945,0.18035215746933325,1000-10000
76,10,2,mCal,-0.012765677275850573,0.02205066856930175,0.14904238016622293,10000-100000
76,10,3,mCal,-0.011590155248155288,0.015206824094767448,0.12385941947806711,100000-1000000
76,25,0,mCal,-0.029548006927927473,0.009594983303197063,0.10231357689285382,0-1000
76,25,1,mCal,-0.031961299361750246,0.008777941057522456,0.09899225077961342,1000-10000
76,25,2,mCal,-0.02049260945120248,0.005303472088168771,0.07565328234973208,10000-100000
76,25,3,mCal,-0.006702390267181336,0.0049088880084546035,0.07038330799094492,100000-1000000
77,5,0,mCal,-0.0536001214625965,0.0837284971737061,0.2942812773428021,0-1000
77,5,1,mCal,-0.056786508246584676,0.08144451754580559,0.29097976744895,1000-10000
77,5,2,mCal,-0.028343465885327893,0.06652261792609643,0.2594724840604282,10000-100000
77,5,3,mCal,-0.023686144049202332,0.0509859660227622,0.22703964288793657,100000-1000000
77,10,0,mCal,-0.04945866491335902,0.026153363068846202,0.1691139337957051,0-1000
77,10,1,mCal,-0.05446193391002357,0.023789628772537527,0.16357179163216773,1000-10000
77,10,2,mCal,-0.026505943768886597,0.02007255275323762,0.14413576172594017,10000-100000
77,10,3,mCal,-0.021116861670686268,0.010734843374960504,0.10573913760656176,100000-1000000
77,25,0,mCal,-0.02240017632840698,0.009850235000000639,0.10174479298492067,0-1000
77,25,1,mCal,-0.02654711178928685,0.010769210468743018,0.10711657020786239,1000-10000
77,25,2,mCal,-0.017340441990022413,0.004960454526769229,0.07253375390243194,10000-100000
77,25,3,mCal,-0.012063309024272727,0.004053405929789177,0.06479914624749523,100000-1000000
78,5,0,mCal,-0.04960966563075809,0.07341479244395542,0.2754558247123321,0-1000
78,5,1,mCal,-0.04439680438580474,0.08375109296487697,0.2927834851977624,1000-10000
78,5,2,mCal,-0.02407245280128923,0.06281193888781987,0.25177653161422764,10000-100000
78,5,3,mCal,-0.012266867792866988,0.05866150785446995,0.2425118221858836,100000-1000000
78,10,0,mCal,-0.0542090215072342,0.02780503399664461,0.17533867801890257,0-1000
78,10,1,mCal,-0.041159192272576445,0.02538644969666732,0.16456162616235365,1000-10000
78,10,2,mCal,-0.018086367860793758,0.019826319425577308,0.1419627983944148,10000-100000
78,10,3,mCal,-0.011149296991589239,0.011890058571400708,0.10961006064594331,100000-1000000
78,25,0,mCal,-0.026277346951598144,0.009101444224542189,0.09895424795003423,0-1000
78,25,1,mCal,-0.04529363946648754,0.007040255076046881,0.09535076744403811,1000-10000
78,25,2,mCal,-0.021024153327723547,0.005940402662450523,0.07989003495804813,10000-100000
78,25,3,mCal,-0.010087942540336079,0.003169194909035248,0.05719232023385981,100000-1000000
79,5,0,mCal,-0.05688260165705032,0.07268081564568918,0.27552939229229945,0-1000
79,5,1,mCal,-0.051676785310347625,0.07465568892734731,0.2780758512840679,1000-10000
79,5,2,mCal,-0.026138576273581876,0.05862314408672029,0.2435289905870144,10000-100000
79,5,3,mCal,-0.012475928337470826,0.059435838191873154,0.24411367634721914,100000-1000000
79,10,0,mCal,-0.05070313015372406,0.030908882979678712,0.1829745621310902,0-1000
79,10,1,mCal,-0.03702140411273971,0.0320227125604983,0.1827383291019623,1000-10000
79,10,2,mCal,-0.02199477142140853,0.027498313665772003,0.1672784613620415,10000-100000
79,10,3,mCal,-0.006214383636440386,0.01424107629643071,0.11949767721764121,100000-1000000
79,25,0,mCal,-0.024740417233489836,0.00854414886741077,0.09568822870289705,0-1000
79,25,1,mCal,-0.02819159382588551,0.007316550687205948,0.09006284833187131,1000-10000
79,25,2,mCal,-0.013688877290283818,0.005895684340808698,0.07799403632507518,10000-100000
79,25,3,mCal,-0.009744947834621707,0.0037655795073083397,0.06213327221069109,100000-1000000
80,5,0,mCal,-0.039868728471291394,0.06971701726779733,0.26703283089858987,0-1000
80,5,1,mCal,-0.034192133389623985,0.0722203614733487,0.2709048974438863,1000-10000
80,5,2,mCal,-0.01966470772135909,0.06009953466151208,0.24593949538713492,10000-100000
80,5,3,mCal,-0.012308814207053312,0.054277531732285854,0.23330031855844005,100000-1000000
80,10,0,mCal,-0.04658892142020171,0.026653738413912133,0.1697771068578148,0-1000
80,10,1,mCal,-0.028464398231083727,0.025032599458789443,0.16075702605313139,1000-10000
80,10,2,mCal,-0.023326110832739742,0.015814179822936394,0.12789952020831685,10000-100000
80,10,3,mCal,-0.01226471704418,0.011216612547616496,0.10661630190449439,100000-1000000
80,25,0,mCal,-0.02988490446325933,0.011507779456504018,0.11135926980400938,0-1000
80,25,1,mCal,-0.023463361194933564,0.008781875027981625,0.09660437022487926,1000-10000
80,25,2,mCal,-0.017747917708403105,0.0057451251520977695,0.07784673233400372,10000-100000
80,25,3,mCal,-0.007818143033109334,0.0034417811203882103,0.05918534008413204,100000-1000000
81,5,0,mCal,-0.021363285009171114,0.08088114404735074,0.28519735972433863,0-1000
81,5,1,mCal,-0.0301685512201365,0.08270073800490313,0.2891554590313403,1000-10000
81,5,2,mCal,-0.018560951471376347,0.07063325451831391,0.2664165224565411,10000-100000
81,5,3,mCal,0.005758156178665105,0.06489158830826787,0.2548033450935167,100000-1000000
81,10,0,mCal,-0.03324471200144824,0.0356837951800943,0.19180460384504208,0-1000
81,10,1,mCal,-0.013603692395872198,0.03663618500898792,0.1918886277396069,1000-10000
81,10,2,mCal,-0.026614304778602226,0.01815537742327538,0.13734518062940435,10000-100000
81,10,3,mCal,-0.00938446211452705,0.01946338752041594,0.1398265198365279,100000-1000000
81,25,0,mCal,-0.036943905777137444,0.009676113571076686,0.10507599985318578,0-1000
