pop,rep,n,bin,method,bias,variance,rmse,binlabel
CEU,75,5,3,4r2,0.9751499948698829,0.999903625727396,1.396717988078527,100000-1000000
CEU,75,10,0,4r2,0.44445019415006004,0.9115562886844947,1.0531344946228478,0-1000
CEU,75,10,1,4r2,0.3481982788400427,0.608962132338108,0.8545198498134938,1000-10000
CEU,75,10,2,4r2,0.49002519361411456,0.547410270565083,0.8874316655053692,10000-100000
CEU,75,10,3,4r2,0.4669423635311539,0.3991748261470386,0.7856271361193545,100000-1000000
CEU,75,25,0,4r2,0.13807619517842717,0.3011225844279614,0.5658512349574865,0-1000
CEU,75,25,1,4r2,0.16129293034528153,0.261764288906778,0.5364510213301359,1000-10000
CEU,75,25,2,4r2,0.19436169910011394,0.1497674790889235,0.43306344704443334,10000-100000
CEU,75,25,3,4r2,0.1630250133707669,0.05182950238135884,0.28001188790102743,100000-1000000
CEU,76,5,0,4r2,1.0798658970674389,1.478813968765185,1.6263223310323356,0-1000
CEU,76,5,1,4r2,1.0892564523544535,1.6712376518782195,1.6904784147909222,1000-10000
CEU,76,5,2,4r2,1.0330768595693596,1.3439190717057314,1.552793247500588,10000-100000
CEU,76,5,3,4r2,1.0540028342976808,1.2464058316670044,1.5353591782949516,100000-1000000
CEU,76,10,0,4r2,0.46605496639935723,0.8846555104623036,1.0496965000264646,0-1000
CEU,76,10,1,4r2,0.4736618710550442,0.7688030972034676,0.996573462066311,1000-10000
CEU,76,10,2,4r2,0.49025278284607354,0.49201980793532235,0.8557847854593126,10000-100000
CEU,76,10,3,4r2,0.4117826874656043,0.34152569055917886,0.7149060583430346,100000-1000000
CEU,76,25,0,4r2,0.13151284635402136,0.31258562816285673,0.5743529027688405,0-1000
CEU,76,25,1,4r2,0.163537473130022,0.24116766566597647,0.5176023288043913,1000-10000
CEU,76,25,2,4r2,0.16857026050191556,0.1813019807946189,0.4579496844854275,10000-100000
CEU,76,25,3,4r2,0.15424942922152027,0.048380495991999395,0.2686510420734753,100000-1000000
CEU,77,5,0,4r2,0.9423360758338835,1.504558330437979,1.5467888059641437,0-1000
CEU,77,5,1,4r2,0.9225737152578773,1.3864875182742242,1.4958709096572964,1000-10000
CEU,77,5,2,4r2,0.9629250862881276,1.135138539783216,1.436093054640337,10000-100000
CEU,77,5,3,4r2,1.0457574087391426,1.164506015057107,1.502702423299408,100000-1000000
CEU,77,10,0,4r2,0.5116528476054476,0.9805971911317379,1.114623625980762,0-1000
CEU,77,10,1,4r2,0.46110777853438134,0.7576280567678272,0.9850118985031294,1000-10000
CEU,77,10,2,4r2,0.4389100213179829,0.49167896359844293,0.8272369493753257,10000-100000
CEU,77,10,3,4r2,0.46159623331861893,0.3897487637729651,0.7764147386461066,100000-1000000
CEU,77,25,0,4r2,0.22654684486597318,0.4073447823537137,0.6772505114597116,0-1000
CEU,77,25,1,4r2,0.1384286726689727,0.2551091124373533,0.5237094708464292,1000-10000
CEU,77,25,2,4r2,0.167953633374689,0.13519055845749828,0.40422639871890814,10000-100000
CEU,77,25,3,4r2,0.15498948223870113,0.03897918842104997,0.2509998566248009,100000-1000000
CEU,78,5,0,4r2,0.9758720075622891,1.632338975937617,1.6076893826486724,0-1000
CEU,78,5,1,4r2,1.0616401796012185,1.57704583480562,1.644422605582071,1000-10000
CEU,78,5,2,4r2,1.0909005099007496,1.4203228483059045,1.615669140265921,10000-100000
CEU,78,5,3,4r2,0.9635748229144642,1.0413317574947987,1.4034985560553455,100000-1000000
CEU,78,10,0,4r2,0.39733331859191245,0.7484955670922474,0.952034313013722,0-1000
CEU,78,10,1,4r2,0.46944195830604984,0.7470552153940724,0.9835806868845541,1000-10000
CEU,78,10,2,4r2,0.44548405012341274,0.507760998553147,0.8403672039456955,10000-100000
CEU,78,10,3,4r2,0.46141094962727847,0.30997648240263126,0.7231020307249719,100000-1000000
CEU,78,25,0,4r2,0.11631404485872637,0.23326687860243964,0.49678550264056365,0-1000
CEU,78,25,1,4r2,0.17397319146799717,0.2576365752456758,0.5365661623651237,1000-10000
CEU,78,25,2,4r2,0.1684108394681994,0.13145541791254842,0.39977197095710953,10000-100000
CEU,78,25,3,4r2,0.1892923299221861,0.0913837340272341,0.35667256720219437,100000-1000000
CEU,79,5,0,4r2,0.9864046990078832,1.6056641172968855,1.6058201479374077,0-1000
CEU,79,5,1,4r2,1.0184003472791874,1.512274366241289,1.5966883332634638,1000-10000
CEU,79,5,2,4r2,1.0053150287439256,1.2465847848234162,1.5024124240173922,10000-100000
CEU,79,5,3,4r2,1.0086385364676274,1.093684088861039,1.4529403931712395,100000-1000000
CEU,79,10,0,4r2,0.4779056294049784,0.8932269604081418,1.0590659804871037,0-1000
CEU,79,10,1,4r2,0.4307103152022052,0.7884163588874467,0.9868777708049916,1000-10000
CEU,79,10,2,4r2,0.411105417236369,0.37194770529865534,0.7354966820997525,10000-100000
CEU,79,10,3,4r2,0.4788313334848027,0.4124391371195709,0.8010733942944337,100000-1000000
CEU,79,25,0,4r2,0.1745133300538847,0.3680784351151718,0.6312949686807807,0-1000
CEU,79,25,1,4r2,0.14950952192897082,0.19716666666255583,0.4685293628044941,1000-10000
CEU,79,25,2,4r2,0.15518339075988832,0.12110119824492716,0.3810289792294851,10000-100000
CEU,79,25,3,4r2,0.1585674648756341,0.07270546712704923,0.3128084206733167,100000-1000000
CEU,80,5,0,4r2,0.8459081707259639,1.4207387927085389,1.4616085064097997,0-1000
CEU,80,5,1,4r2,1.047692417349265,1.5895536481622026,1.639272109667382,1000-10000
CEU,80,5,2,4r2,0.9743885041448411,1.144414637411385,1.4470133359513333,10000-100000
CEU,80,5,3,4r2,1.0062718644637867,1.1477329291242797,1.4698013451945489,100000-1000000
CEU,80,10,0,4r2,0.4927173264526917,0.8607173074417315,1.0504702143461373,0-1000
CEU,80,10,1,4r2,0.41558503501491906,0.700427816961936,0.9344189308282915,1000-10000
CEU,80,10,2,4r2,0.3903942667869986,0.4001850850985903,0.7433658376860942,10000-100000
CEU,80,10,3,4r2,0.40854946370842155,0.3180922472494426,0.6964229401347154,100000-1000000
CEU,80,25,0,4r2,0.15301778053665882,0.30233765693092435,0.5707469650302921,0-1000
CEU,80,25,1,4r2,0.2014513775027452,0.28933606517038946,0.5743855174603056,1000-10000
CEU,80,25,2,4r2,0.15524256892575117,0.1366931243081247,0.4009904980355411,10000-100000
CEU,80,25,3,4r2,0.1623898295565599,0.044619834138367696,0.2664400324308948,100000-1000000
CEU,81,5,0,4r2,1.0573132158016478,1.6874737802499953,1.6749283616199282,0-1000
CEU,81,5,1,4r2,0.9780801462081837,1.5204614627548743,1.573881264632595,1000-10000
CEU,81,5,2,4r2,0.9844303841699772,1.2545777886540157,1.4912011835869312,10000-100000
CEU,81,5,3,4r2,0.9931791620644891,1.0769764929327155,1.4364474723747598,100000-1000000
CEU,81,10,0,4r2,0.3455384508118942,0.6478794744936475,0.8759430891805308,0-1000
CEU,81,10,1,4r2,0.39103979017652035,0.6950285237703235,0.920836924363712,1000-10000
CEU,81,10,2,4r2,0.432010578126954,0.3732180781900503,0.748232061464647,10000-100000
CEU,81,10,3,4r2,0.46246688957072846,0.41070393788814874,0.790303461865993,100000-1000000
CEU,81,25,0,4r2,0.13133050631098886,0.26101165456430775,0.5275029444962449,0-1000
CEU,81,25,1,4r2,0.17665636885539146,0.30197893548811894,0.5772230142200595,1000-10000
CEU,81,25,2,4r2,0.13750110997826734,0.13969229806462613,0.3982447153571303,10000-100000
CEU,81,25,3,4r2,0.15612682822492185,0.07745784803194532,0.319113513539492,100000-1000000
CEU,82,5,0,4r2,0.8514991313893394,1.5643149731563637,1.5130650164197053,0-1000
CEU,82,5,1,4r2,0.9549975035027666,1.4699268520865356,1.5433557865194443,1000-10000
CEU,82,5,2,4r2,0.949008980164065,1.1586521340911984,1.435015741559387,10000-100000
CEU,82,5,3,4r2,0.9253221132763236,0.9064522416316446,1.3276570547207611,100000-1000000
CEU,82,10,0,4r2,0.46742156630006526,0.8850174446659893,1.0504762564229597,0-1000
CEU,82,10,1,4r2,0.49020891007231454,0.8304903629550543,1.0347923165878943,1000-10000
CEU,82,10,2,4r2,0.47581053492254866,0.5879586596542193,0.9024158269874821,10000-100000
CEU,82,10,3,4r2,0.41664078878080507,0.3016772458305467,0.6893959622063638,100000-1000000
CEU,82,25,0,4r2,0.18107742568077245,0.3911247420472786,0.6510866118562524,0-1000
CEU,82,25,1,4r2,0.1502837966311278,0.2664733445530508,0.5376416688491666,1000-10000
CEU,82,25,2,4r2,0.12122629655821297,0.10841829547619726,0.35087620388595325,10000-100000
CEU,82,25,3,4r2,0.16421026133927286,0.07037970046455036,0.31200113844930544,100000-1000000
CEU,83,5,0,4r2,0.9156141911101584,1.612438361552815,1.5654991882831255,0-1000
CEU,83,5,1,4r2,0.9864808581793113,1.4547193502967617,1.558160400552829,1000-10000
CEU,83,5,2,4r2,1.0878597705830757,1.4291939782032594,1.6163640860450723,10000-100000
CEU,83,5,3,4r2,1.054139008562233,1.2774189696529397,1.545518689316149,100000-1000000
CEU,83,10,0,4r2,0.4168741010037648,0.798331478465579,0.9859591748917782,0-1000
CEU,83,10,1,4r2,0.35550506968538337,0.6707455700540624,0.8928210484896018,1000-10000
CEU,83,10,2,4r2,0.4565055352791175,0.5449084368226138,0.867931875531189,10000-100000
CEU,83,10,3,4r2,0.4512524652659627,0.30933558550106155,0.7162153118369297,100000-1000000
CEU,83,25,0,4r2,0.17349490433550366,0.2941387974391577,0.5694201254517997,0-1000
CEU,83,25,1,4r2,0.1265221298326282,0.2215866082612047,0.4874366190578926,1000-10000
CEU,83,25,2,4r2,0.14604069435808298,0.1243160987474582,0.38163330980936294,10000-100000
CEU,83,25,3,4r2,0.17311216422443998,0.05849563746086805,0.29742807342841315,100000-1000000
CEU,84,5,0,4r2,0.9122002074131733,1.4630966563864365,1.51499368803671,0-1000
CEU,84,5,1,4r2,1.0851658274544647,1.4728555708193454,1.628017335256071,1000-10000
CEU,84,5,2,4r2,1.0443179779554377,1.286870541244199,1.5419048544982057,10000-100000
CEU,84,5,3,4r2,1.0813794721425345,1.2303238301781172,1.549098251548101,100000-1000000
CEU,84,10,0,4r2,0.4936197714835602,0.8804236458108778,1.060228336072169,0-1000
CEU,84,10,1,4r2,0.501800646797883,0.8094602651415772,1.030176758749852,1000-10000
CEU,84,10,2,4r2,0.48935243856819716,0.5403721332546145,0.8830843348102466,10000-100000
CEU,84,10,3,4r2,0.49967372888783046,0.42909330306624477,0.8238732538484993,100000-1000000
CEU,84,25,0,4r2,0.13520714063369732,0.2544222951644776,0.5222099827108039,0-1000
CEU,84,25,1,4r2,0.19660187365646797,0.2848549964539762,0.5687770153401155,1000-10000
CEU,84,25,2,4r2,0.14960519440352438,0.10907036606902454,0.362563208643046,10000-100000
CEU,84,25,3,4r2,0.18536337365857672,0.05575563900390363,0.30019197074204496,100000-1000000
CEU,85,5,0,4r2,0.9615025396812698,1.6050321521741955,1.5904462537249497,0-1000
CEU,85,5,1,4r2,0.9449188035199589,1.413148461864933,1.5185585293660973,1000-10000
CEU,85,5,2,4r2,0.9801146743781013,1.196388978100417,1.468677552436786,10000-100000
CEU,85,5,3,4r2,1.0012074157199418,1.000483634960218,1.4152384690407558,100000-1000000
CEU,85,10,0,4r2,0.3667096406614255,0.7554906549934567,0.9433804193152879,0-1000
CEU,85,10,1,4r2,0.5081521913297553,0.7082852358416016,0.9831092947352466,1000-10000
CEU,85,10,2,4r2,0.42383103855160414,0.4437096260215359,0.7895203450584838,10000-100000
CEU,85,10,3,4r2,0.46457078376739264,0.3767518586992351,0.7697907974440099,100000-1000000
CEU,85,25,0,4r2,0.19698495693235493,0.3541058193078244,0.62682445115476,0-1000
CEU,85,25,1,4r2,0.18745041507090351,0.23326256986630026,0.5180735739029296,1000-10000
CEU,85,25,2,4r2,0.18013584261743232,0.1548209275584347,0.43274686521559813,10000-100000
CEU,85,25,3,4r2,0.18362212203742867,0.05668916552863061,0.30067631970303044,100000-1000000
CEU,86,5,0,4r2,0.9454512813435768,1.4826637206166078,1.5416036604817787,0-1000
CEU,86,5,1,4r2,1.0372045192444634,1.5557207570399907,1.622194184362997,1000-10000
CEU,86,5,2,4r2,1.0158574615990494,1.1340697051500213,1.4717459316867452,10000-100000
CEU,86,5,3,4r2,1.0434927641233942,1.2121895596826078,1.516926731408109,100000-1000000
CEU,86,10,0,4r2,0.3545263665908688,0.6992364432856871,0.9082540326878875,0-1000
CEU,86,10,1,4r2,0.4635439622870284,0.7960019267534247,1.0054227626855197,1000-10000
CEU,86,10,2,4r2,0.42334014981311346,0.4035323203298148,0.7633801168314538,10000-100000
CEU,86,10,3,4r2,0.42327146282363204,0.3149536153512297,0.7029312531052286,100000-1000000
CEU,86,25,0,4r2,0.13731486313226604,0.3425696263971067,0.601186325554848,0-1000
CEU,86,25,1,4r2,0.14516743516212177,0.2419271131556544,0.512835936130848,1000-10000
CEU,86,25,2,4r2,0.18137529901186838,0.1642106765300595,0.44396810203178355,10000-100000
CEU,86,25,3,4r2,0.16522154274416856,0.04928409956671656,0.27673499553449993,100000-1000000
CEU,87,5,0,4r2,1.0460284402409277,1.7743048997709092,1.6936588787485447,0-1000
CEU,87,5,1,4r2,0.983773670146866,1.4801301047367879,1.5645896391102116,1000-10000
CEU,87,5,2,4r2,1.0014981714713471,1.1782361622732511,1.4769003858533258,10000-100000
CEU,87,5,3,4r2,0.906732243843797,0.8843612968331475,1.3063401773118495,100000-1000000
CEU,87,10,0,4r2,0.41546327463354354,0.7552454098151742,0.9632523773053464,0-1000
CEU,87,10,1,4r2,0.386687874704663,0.6337170967797108,0.8850110785879011,1000-10000
CEU,87,10,2,4r2,0.42549781640251133,0.4271251897491859,0.7798548464377785,10000-100000
CEU,87,10,3,4r2,0.45912567909857316,0.41159254613081897,0.7889163043939104,100000-1000000
CEU,87,25,0,4r2,0.19579224366005954,0.36669221949299424,0.6364171762063264,0-1000
CEU,87,25,1,4r2,0.20113216989869684,0.3319236808222075,0.6102276874989906,1000-10000
CEU,87,25,2,4r2,0.15830686595660068,0.10445798118538129,0.35988754492811004,10000-100000
CEU,87,25,3,4r2,0.17157603965358662,0.06711309836490714,0.31072726907710607,100000-1000000
CEU,88,5,0,4r2,0.9357873434332398,1.684602395979307,1.6000938560313103,0-1000
CEU,88,5,1,4r2,0.9476017021351353,1.3700242629523138,1.5059791661380044,1000-10000
CEU,88,5,2,4r2,0.952460221343152,1.0945822799850955,1.4148366524889513,10000-100000
CEU,88,5,3,4r2,1.0406109105920651,1.0982442051632808,1.4768599366245019,100000-1000000
CEU,88,10,0,4r2,0.4958296701297728,0.9395723101143583,1.0887696597055585,0-1000
CEU,88,10,1,4r2,0.4592553283448687,0.7714602515407833,0.9911486811543142,1000-10000
CEU,88,10,2,4r2,0.4600744188267083,0.47863352864839387,0.8308441487470002,10000-100000
CEU,88,10,3,4r2,0.5001026134417694,0.4150653388095374,0.8155782996014701,100000-1000000
CEU,88,25,0,4r2,0.18486107699551144,0.2767357411023071,0.5575924666727909,0-1000
CEU,88,25,1,4r2,0.20139248376758073,0.2565404021995713,0.5450681927223846,1000-10000
CEU,88,25,2,4r2,0.16285724067401425,0.13952999884582493,0.4074953738213217,10000-100000
CEU,88,25,3,4r2,0.1724219589527938,0.05981043199029088,0.2992319567148699,100000-1000000
CEU,89,5,0,4r2,0.9689583018759308,1.6370814003241714,1.604980246326558,0-1000
CEU,89,5,1,4r2,1.0261981779029343,1.643837622684927,1.6422302892762115,1000-10000
CEU,89,5,2,4r2,0.9633405744581208,1.139450205245403,1.4378717841458275,10000-100000
CEU,89,5,3,4r2,0.9206209059878087,0.917530679971808,1.3285606995969819,100000-1000000
CEU,89,10,0,4r2,0.4506135469014976,0.8289648073577844,1.0158825601460695,0-1000
CEU,89,10,1,4r2,0.45105992484597707,0.7743878376984752,0.9888593901564234,1000-10000
CEU,89,10,2,4r2,0.4246848848237307,0.45324386890805174,0.7959906534035417,10000-100000
CEU,89,10,3,4r2,0.4078658730305347,0.24976049679692494,0.645069815740812,100000-1000000
CEU,89,25,0,4r2,0.17594036718031947,0.3472164923774904,0.6149565067393271,0-1000
CEU,89,25,1,4r2,0.18989905688950423,0.3823919531575786,0.6468798999544675,1000-10000
CEU,89,25,2,4r2,0.13606350672424253,0.09494246615823072,0.3368319225078418,10000-100000
CEU,89,25,3,4r2,0.1664624132180674,0.05262710413809339,0.2834375401256439,100000-1000000
CEU,90,5,0,4r2,0.9123373358381727,1.5658397148878833,1.5486120008743887,0-1000
CEU,90,5,1,4r2,0.979570099450232,1.4583769369283757,1.5549709054079799,1000-10000
CEU,90,5,2,4r2,1.0379886924397865,1.278795644584189,1.5349971238465063,10000-100000
CEU,90,5,3,4r2,1.016923006942533,1.0782675197831477,1.4534097570307525,100000-1000000
CEU,90,10,0,4r2,0.454296746494858,0.8293051529074053,1.0176888948903877,0-1000
CEU,90,10,1,4r2,0.3612569119348311,0.6807998208488182,0.9007254727548836,1000-10000
CEU,90,10,2,4r2,0.4603182780138058,0.4145389199741891,0.791474470243851,10000-100000
CEU,90,10,3,4r2,0.41975647615630096,0.3004836602958763,0.6904195532942499,100000-1000000
CEU,90,25,0,4r2,0.13978593452794721,0.2787374064672876,0.5461478865281263,0-1000
CEU,90,25,1,4r2,0.15294284252379994,0.22216206195264288,0.49553362654001876,1000-10000
CEU,90,25,2,4r2,0.14686008422977057,0.10621210787307536,0.35746327393600963,10000-100000
CEU,90,25,3,4r2,0.16958136012482683,0.06293030820458594,0.30280050512899104,100000-1000000
CEU,91,5,0,4r2,1.0003386057034374,1.670175118365952,1.63427428677889,0-1000
CEU,91,5,1,4r2,1.0494898279148028,1.3710172536906027,1.5724013967773132,1000-10000
CEU,91,5,2,4r2,1.0098072027322689,1.262195655802422,1.5105979751384522,10000-100000
CEU,91,5,3,4r2,0.9396420891326351,0.9580306040729312,1.3568190224722212,100000-1000000
CEU,91,10,0,4r2,0.4477379778466474,0.7909832252138997,0.9957170893482268,0-1000
CEU,91,10,1,4r2,0.43774625258278205,0.6152138552985567,0.8982403002252936,1000-10000
CEU,91,10,2,4r2,0.43162582538617356,0.4322421267847576,0.7864750345211559,10000-100000
CEU,91,10,3,4r2,0.4544852465806129,0.3479053010650302,0.7446221460744172,100000-1000000
CEU,91,25,0,4r2,0.19125854279123358,0.3144123427332293,0.5924459240503351,0-1000
CEU,91,25,1,4r2,0.1779571675860453,0.2784761763651831,0.5569065719314426,1000-10000
CEU,91,25,2,4r2,0.15106880669884584,0.09612996845625042,0.34489382832063503,10000-100000
CEU,91,25,3,4r2,0.16106944080489718,0.06569028800761885,0.30271050984202896,100000-1000000
CEU,92,5,0,4r2,1.0493018828364928,1.8746522080964303,1.7250178693047327,0-1000
CEU,92,5,1,4r2,0.9488924875858625,1.3676610642412954,1.5060073098222935,1000-10000
CEU,92,5,2,4r2,1.007107971142816,1.229037855674791,1.4977664441474812,10000-100000
CEU,92,5,3,4r2,1.0114034464815091,1.0429351810062653,1.4373142010572846,100000-1000000
CEU,92,10,0,4r2,0.45876727512675997,0.7889380249825362,0.9997026746537034,0-1000
CEU,92,10,1,4r2,0.5222785272444902,0.793019081409532,1.0323729662434047,1000-10000
CEU,92,10,2,4r2,0.42473111064465013,0.42454111345075285,0.7777773651889022,10000-100000
CEU,92,10,3,4r2,0.4005488195172138,0.24070284285965798,0.6333578764618717,100000-1000000
CEU,92,25,0,4r2,0.11109901883951907,0.37939716546173036,0.6258914901553098,0-1000
CEU,92,25,1,4r2,0.08939430426196565,0.18863636538850428,0.44342722855389155,1000-10000
CEU,92,25,2,4r2,0.15875791457608407,0.1277952244700813,0.3911512494044069,10000-100000
CEU,92,25,3,4r2,0.1883717800601646,0.0863748062356601,0.34908270332214275,100000-1000000
CEU,93,5,0,4r2,0.9796179657149942,1.5571912943953266,1.5864560041636546,0-1000
CEU,93,5,1,4r2,1.0747828606119267,1.591295417834739,1.6572427750030758,1000-10000
CEU,93,5,2,4r2,0.9500853309271817,1.1483244174473282,1.4321265843110171,10000-100000
CEU,93,5,3,4r2,0.9568191956726158,0.9208568058543551,1.355123529078418,100000-1000000
CEU,93,10,0,4r2,0.534523449568267,0.9291324368495073,1.1022013223489922,0-1000
CEU,93,10,1,4r2,0.4979754083105655,0.7765721533985708,1.0122013933405967,1000-10000
CEU,93,10,2,4r2,0.46895172562921794,0.5186484244412638,0.8593975479438402,10000-100000
CEU,93,10,3,4r2,0.4645234033059434,0.3371125237119702,0.7435687701422824,100000-1000000
CEU,93,25,0,4r2,0.12723547447636185,0.24919827930431598,0.5151573985390687,0-1000
CEU,93,25,1,4r2,0.1750962888046167,0.25744292224199106,0.5367509968273377,1000-10000
CEU,93,25,2,4r2,0.17378011004758798,0.15672721623156627,0.43235025486255707,10000-100000
CEU,93,25,3,4r2,0.17816688217279558,0.05959658641343417,0.30222512191511974,100000-1000000
CEU,94,5,0,4r2,1.011988573032288,1.575800028982493,1.612427021892904,0-1000
CEU,94,5,1,4r2,0.9520708440560617,1.3539160220156814,1.5034476758827702,1000-10000
CEU,94,5,2,4r2,0.9680427335785052,1.2182958327772706,1.4681289339875485,10000-100000
CEU,94,5,3,4r2,0.9701039873535332,0.9949026191696584,1.3914037391960978,100000-1000000
CEU,94,10,0,4r2,0.45817055400101253,0.7636872555310344,0.9867155173020384,0-1000
CEU,94,10,1,4r2,0.415812639426629,0.6637035675986886,0.914660439018562,1000-10000
CEU,94,10,2,4r2,0.45896314414717226,0.5438875744118867,0.8686395927525666,10000-100000
CEU,94,10,3,4r2,0.4889050087866146,0.3930902186425386,0.7950586935938618,100000-1000000
