rep,n,thr,method,f1
14,25,0.8,mCal,0.9225941422594142
15,5,0.2,Samp,0.6266968325791855
15,5,0.2,BS,0.6830110497237569
15,5,0.2,Rag,0.6429428228708517
15,5,0.2,Cal,0.700646087580761
15,5,0.2,mCal,0.7119871279163316
15,5,0.5,Samp,0.6586768935762225
15,5,0.5,BS,0.7091675447839833
15,5,0.5,Rag,0.5848101265822784
15,5,0.5,Cal,0.7654741624077228
15,5,0.5,mCal,0.7738927738927738
15,5,0.8,Samp,0.7070707070707072
15,5,0.8,BS,0.7377300613496934
15,5,0.8,Rag,0.6016114592658908
15,5,0.8,Cal,0.7720706260032103
15,5,0.8,mCal,0.7821138211382115
15,10,0.2,Samp,0.7337931034482759
15,10,0.2,BS,0.7608182533438238
15,10,0.2,Rag,0.7344013490725128
15,10,0.2,Cal,0.7808383233532934
15,10,0.2,mCal,0.7766179540709813
15,10,0.5,Samp,0.7880671224362958
15,10,0.5,BS,0.8191978961209732
15,10,0.5,Rag,0.7170077628793226
15,10,0.5,Cal,0.839112343966713
15,10,0.5,mCal,0.8425472358292512
15,10,0.8,Samp,0.8468468468468469
15,10,0.8,BS,0.8450413223140495
15,10,0.8,Rag,0.6162790697674417
15,10,0.8,Cal,0.8478260869565218
15,10,0.8,mCal,0.8478260869565218
15,25,0.2,Samp,0.863315330286664
15,25,0.2,BS,0.8699784017278617
15,25,0.2,Rag,0.8518189884649513
15,25,0.2,Cal,0.874777975133215
15,25,0.2,mCal,0.8728089887640449
15,25,0.5,Samp,0.9132947976878613
15,25,0.5,BS,0.910948905109489
15,25,0.5,Rag,0.8417047184170471
15,25,0.5,Cal,0.9192452830188679
15,25,0.5,mCal,0.9191232048374905
15,25,0.8,Samp,0.9372937293729373
15,25,0.8,BS,0.9381898454746136
15,25,0.8,Rag,0.7371007371007371
15,25,0.8,Cal,0.9287356321839081
15,25,0.8,mCal,0.9275028768699655
16,5,0.2,Samp,0.6167904054825813
16,5,0.2,BS,0.6659671213711087
16,5,0.2,Rag,0.6407065435568046
16,5,0.2,Cal,0.6864035087719299
16,5,0.2,mCal,0.6946847960444993
16,5,0.5,Samp,0.6252390057361377
16,5,0.5,BS,0.6747752511898466
16,5,0.5,Rag,0.5677252106286456
16,5,0.5,Cal,0.735191637630662
16,5,0.5,mCal,0.7427557658190419
16,5,0.8,Samp,0.7024981074943224
16,5,0.8,BS,0.7363344051446946
16,5,0.8,Rag,0.6012950971322849
16,5,0.8,Cal,0.772344013490725
16,5,0.8,mCal,0.7855917667238422
16,10,0.2,Samp,0.7190704032809296
16,10,0.2,BS,0.7577160493827161
16,10,0.2,Rag,0.7468198604842019
16,10,0.2,Cal,0.7719159063863547
16,10,0.2,mCal,0.773081657775954
16,10,0.5,Samp,0.7982565379825655
16,10,0.5,BS,0.8297455968688845
16,10,0.5,Rag,0.7419122933141624
16,10,0.5,Cal,0.8593639575971731
16,10,0.5,mCal,0.8607954545454546
16,10,0.8,Samp,0.8424242424242424
16,10,0.8,BS,0.8526315789473684
16,10,0.8,Rag,0.6260257913247361
16,10,0.8,Cal,0.869179600886918
16,10,0.8,mCal,0.869179600886918
16,25,0.2,Samp,0.8536485935589074
16,25,0.2,BS,0.8566567418119948
16,25,0.2,Rag,0.8284591881274552
16,25,0.2,Cal,0.8573928258967628
16,25,0.2,mCal,0.8572695035460993
16,25,0.5,Samp,0.9054945054945055
16,25,0.5,BS,0.9146250927988121
16,25,0.5,Rag,0.8281733746130031
16,25,0.5,Cal,0.9176829268292682
16,25,0.5,mCal,0.918133129303749
16,25,0.8,Samp,0.8998849252013809
16,25,0.8,BS,0.9061413673232909
16,25,0.8,Rag,0.6709677419354839
16,25,0.8,Cal,0.9053892215568862
16,25,0.8,mCal,0.9053892215568862
17,5,0.2,Samp,0.61723559037493
17,5,0.2,BS,0.6659870880054366
17,5,0.2,Rag,0.6420607458669743
17,5,0.2,Cal,0.6809557273366128
17,5,0.2,mCal,0.698348771647201
17,5,0.5,Samp,0.6416015625
17,5,0.5,BS,0.6776595744680851
17,5,0.5,Rag,0.5548549810844893
17,5,0.5,Cal,0.7312320916905444
17,5,0.5,mCal,0.7324766355140186
17,5,0.8,Samp,0.6788432267884323
17,5,0.8,BS,0.7133550488599348
17,5,0.8,Rag,0.5650557620817844
17,5,0.8,Cal,0.7506471095772217
17,5,0.8,mCal,0.7565217391304346
17,10,0.2,Samp,0.7333781061114841
17,10,0.2,BS,0.7739229889439574
17,10,0.2,Rag,0.7527766351295763
17,10,0.2,Cal,0.7871267933307483
17,10,0.2,mCal,0.7871649065800163
17,10,0.5,Samp,0.7907260524710189
17,10,0.5,BS,0.8113329040566646
17,10,0.5,Rag,0.7344078486334968
17,10,0.5,Cal,0.8337874659400546
17,10,0.5,mCal,0.8371134020618556
17,10,0.8,Samp,0.8549172346640701
17,10,0.8,BS,0.8664627930682977
17,10,0.8,Rag,0.5949656750572082
17,10,0.8,Cal,0.8763326226012792
17,10,0.8,mCal,0.8763326226012792
17,25,0.2,Samp,0.8587434973989596
17,25,0.2,BS,0.8711707931179187
17,25,0.2,Rag,0.8426918131161595
17,25,0.2,Cal,0.8721675929884567
17,25,0.2,mCal,0.8738621586475943
17,25,0.5,Samp,0.9014084507042254
17,25,0.5,BS,0.9101365923795831
17,25,0.5,Rag,0.8472834067547725
17,25,0.5,Cal,0.9126925898752751
17,25,0.5,mCal,0.9108327192336035
17,25,0.8,Samp,0.923404255319149
17,25,0.8,BS,0.923404255319149
17,25,0.8,Rag,0.7388235294117648
17,25,0.8,Cal,0.9266155531215772
17,25,0.8,mCal,0.9266155531215772
18,5,0.2,Samp,0.6291316526610644
18,5,0.2,BS,0.682385575589459
18,5,0.2,Rag,0.6358609794628753
18,5,0.2,Cal,0.6942743968311127
18,5,0.2,mCal,0.6996699669966997
18,5,0.5,Samp,0.646504709965295
18,5,0.5,BS,0.6890574214517876
18,5,0.5,Rag,0.5642384105960265
18,5,0.5,Cal,0.7472009428403065
18,5,0.5,mCal,0.7516457211250748
18,5,0.8,Samp,0.7155555555555554
18,5,0.8,BS,0.748829953198128
18,5,0.8,Rag,0.5978062157221207
18,5,0.8,Cal,0.778588807785888
18,5,0.8,mCal,0.7868852459016394
18,10,0.2,Samp,0.7276979619111259
18,10,0.2,BS,0.7588571428571428
18,10,0.2,Rag,0.7422764227642277
18,10,0.2,Cal,0.7779503105590062
18,10,0.2,mCal,0.7738814993954051
18,10,0.5,Samp,0.8009679370840895
18,10,0.5,BS,0.8244949494949495
18,10,0.5,Rag,0.724354501046755
18,10,0.5,Cal,0.8296296296296296
18,10,0.5,mCal,0.8323150033944331
18,10,0.8,Samp,0.8307692307692308
18,10,0.8,BS,0.8391608391608392
18,10,0.8,Rag,0.5878378378378378
18,10,0.8,Cal,0.8556375131717598
18,10,0.8,mCal,0.8556375131717598
18,25,0.2,Samp,0.8605294350059265
18,25,0.2,BS,0.8752052545155994
18,25,0.2,Rag,0.8476150274377374
18,25,0.2,Cal,0.8775767774505678
18,25,0.2,mCal,0.879932117098006
18,25,0.5,Samp,0.8854024556616644
18,25,0.5,BS,0.8907330567081604
18,25,0.5,Rag,0.8196480938416422
18,25,0.5,Cal,0.9013678905687545
18,25,0.5,mCal,0.9026676279740448
18,25,0.8,Samp,0.9262032085561497
18,25,0.8,BS,0.9260450160771704
18,25,0.8,Rag,0.7089820359281437
18,25,0.8,Cal,0.9318681318681319
18,25,0.8,mCal,0.9318681318681319
19,5,0.2,Samp,0.6385442514474773
19,5,0.2,BS,0.6808794137241839
19,5,0.2,Rag,0.6593738211995473
19,5,0.2,Cal,0.6973365617433414
19,5,0.2,mCal,0.6949352179034157
19,5,0.5,Samp,0.6477431363424848
19,5,0.5,BS,0.6965481710458526
19,5,0.5,Rag,0.5644555694618273
19,5,0.5,Cal,0.7498613422074321
19,5,0.5,mCal,0.7556818181818181
19,5,0.8,Samp,0.7043847241867043
19,5,0.8,BS,0.7255334805003678
19,5,0.8,Rag,0.588967971530249
19,5,0.8,Cal,0.7739403453689168
19,5,0.8,mCal,0.7800632911392406
19,10,0.2,Samp,0.7222414389484607
19,10,0.2,BS,0.7555379746835443
19,10,0.2,Rag,0.7418119948957891
19,10,0.2,Cal,0.7798792756539236
19,10,0.2,mCal,0.7729752412924886
19,10,0.5,Samp,0.799493991144845
19,10,0.5,BS,0.8192128085390261
19,10,0.5,Rag,0.725676664228237
19,10,0.5,Cal,0.8487031700288186
19,10,0.5,mCal,0.8498912255257434
19,10,0.8,Samp,0.8290258449304174
19,10,0.8,BS,0.8450413223140496
19,10,0.8,Rag,0.5957943925233644
19,10,0.8,Cal,0.8562162162162162
19,10,0.8,mCal,0.8562162162162162
19,25,0.2,Samp,0.8531289910600255
19,25,0.2,BS,0.8596881959910913
19,25,0.2,Rag,0.8318425760286225
19,25,0.2,Cal,0.8652802893309223
19,25,0.2,mCal,0.8627630375114363
19,25,0.5,Samp,0.8987435328898743
19,25,0.5,BS,0.9029850746268656
19,25,0.5,Rag,0.8242517267843438
19,25,0.5,Cal,0.9047981721249048
19,25,0.5,mCal,0.9046529366895499
19,25,0.8,Samp,0.9288888888888889
19,25,0.8,BS,0.9327354260089686
19,25,0.8,Rag,0.7347931873479318
19,25,0.8,Cal,0.9321058688147296
19,25,0.8,mCal,0.9308755760368664
20,5,0.2,Samp,0.627584253752478
20,5,0.2,BS,0.6836948915325403
20,5,0.2,Rag,0.6493405740884407
20,5,0.2,Cal,0.6959361393323659
20,5,0.2,mCal,0.6964725184577524
20,5,0.5,Samp,0.6478174603174602
20,5,0.5,BS,0.691008174386921
20,5,0.5,Rag,0.5818882466281311
20,5,0.5,Cal,0.742086752637749
20,5,0.5,mCal,0.7459459459459459
20,5,0.8,Samp,0.7209653092006033
20,5,0.8,BS,0.7581803671189147
20,5,0.8,Rag,0.5904590459045904
20,5,0.8,Cal,0.7880299251870325
20,5,0.8,mCal,0.795969773299748
20,10,0.2,Samp,0.7059235892043463
20,10,0.2,BS,0.7443181818181819
20,10,0.2,Rag,0.7313497197067702
20,10,0.2,Cal,0.7682826622843056
20,10,0.2,mCal,0.7621107266435986
20,10,0.5,Samp,0.7738172391445237
20,10,0.5,BS,0.8115942028985507
20,10,0.5,Rag,0.7349397590361445
20,10,0.5,Cal,0.835066864784547
20,10,0.5,mCal,0.8444778362133732
20,10,0.8,Samp,0.8282402528977871
20,10,0.8,BS,0.8308026030368764
20,10,0.8,Rag,0.6274038461538463
20,10,0.8,Cal,0.8314350797266515
20,10,0.8,mCal,0.8314350797266515
20,25,0.2,Samp,0.8659286592865929
20,25,0.2,BS,0.8775684931506849
20,25,0.2,Rag,0.8557734204793029
20,25,0.2,Cal,0.8784313725490196
20,25,0.2,mCal,0.880564125165271
20,25,0.5,Samp,0.9029593943565039
20,25,0.5,BS,0.9042627533193571
20,25,0.5,Rag,0.8391401037805782
20,25,0.5,Cal,0.9090909090909091
20,25,0.5,mCal,0.9081779053084648
20,25,0.8,Samp,0.924548352816153
20,25,0.8,BS,0.9242262540021344
20,25,0.8,Rag,0.7082352941176471
20,25,0.8,Cal,0.9222222222222223
20,25,0.8,mCal,0.9232480533926586
21,5,0.2,Samp,0.6377551020408163
21,5,0.2,BS,0.6820566631689401
21,5,0.2,Rag,0.6552547770700637
21,5,0.2,Cal,0.6965317919075146
21,5,0.2,mCal,0.7157980456026058
21,5,0.5,Samp,0.6712128592303945
21,5,0.5,BS,0.7082666666666666
21,5,0.5,Rag,0.5871559633027522
21,5,0.5,Cal,0.7659817351598175
21,5,0.5,mCal,0.7713950762016412
21,5,0.8,Samp,0.7139722019019751
21,5,0.8,BS,0.745920745920746
21,5,0.8,Rag,0.5985267034990791
21,5,0.8,Cal,0.7757085020242915
21,5,0.8,mCal,0.788477366255144
21,10,0.2,Samp,0.7213114754098361
21,10,0.2,BS,0.7632311977715877
21,10,0.2,Rag,0.7420314492137697
21,10,0.2,Cal,0.773746432939258
21,10,0.2,mCal,0.7768313458262353
21,10,0.5,Samp,0.8132147395171537
21,10,0.5,BS,0.8402130492676432
21,10,0.5,Rag,0.7584745762711865
21,10,0.5,Cal,0.8646723646723645
21,10,0.5,mCal,0.8680057388809181
21,10,0.8,Samp,0.8280632411067194
21,10,0.8,BS,0.8387755102040816
21,10,0.8,Rag,0.5889014722536807
21,10,0.8,Cal,0.8491379310344827
21,10,0.8,mCal,0.8491379310344827
21,25,0.2,Samp,0.8772908366533864
21,25,0.2,BS,0.8837401737691354
21,25,0.2,Rag,0.8582375478927202
21,25,0.2,Cal,0.8943572337717437
21,25,0.2,mCal,0.889079965606191
21,25,0.5,Samp,0.8963165075034105
21,25,0.5,BS,0.8950660180681029
21,25,0.5,Rag,0.8286969253294291
21,25,0.5,Cal,0.9045584045584045
21,25,0.5,mCal,0.9036402569593147
21,25,0.8,Samp,0.8946796959826276
21,25,0.8,BS,0.8964013086150491
21,25,0.8,Rag,0.6779661016949151
21,25,0.8,Cal,0.9129943502824859
21,25,0.8,mCal,0.9129943502824859
22,5,0.2,Samp,0.6372602739726027
22,5,0.2,BS,0.6766967569374791
22,5,0.2,Rag,0.6406959152798789
22,5,0.2,Cal,0.6862271315153607
22,5,0.2,mCal,0.7008945935433682
22,5,0.5,Samp,0.6535396155649321
22,5,0.5,BS,0.7015159435441715
22,5,0.5,Rag,0.5682656826568264
22,5,0.5,Cal,0.7597330367074526
22,5,0.5,mCal,0.7615780445969126
22,5,0.8,Samp,0.7012622720897617
22,5,0.8,BS,0.7421758569299552
22,5,0.8,Rag,0.5792163543441227
22,5,0.8,Cal,0.7679259830377794
22,5,0.8,mCal,0.7781250000000001
22,10,0.2,Samp,0.7428571428571428
22,10,0.2,BS,0.7818109293976866
22,10,0.2,Rag,0.7629911280101395
22,10,0.2,Cal,0.7996755879967559
22,10,0.2,mCal,0.7939824488090262
22,10,0.5,Samp,0.7933884297520661
22,10,0.5,BS,0.8193891102257637
22,10,0.5,Rag,0.7340267459138188
22,10,0.5,Cal,0.8403122782114976
22,10,0.5,mCal,0.8432355046528276
22,10,0.8,Samp,0.8546168958742631
22,10,0.8,BS,0.8621041879468847
22,10,0.8,Rag,0.6280417149478563
22,10,0.8,Cal,0.8762109795479008
22,10,0.8,mCal,0.8762109795479008
22,25,0.2,Samp,0.8633791430881164
22,25,0.2,BS,0.8648421052631579
22,25,0.2,Rag,0.8525999140524281
22,25,0.2,Cal,0.8735433750539491
22,25,0.2,mCal,0.8728702490170381
22,25,0.5,Samp,0.898876404494382
22,25,0.5,BS,0.902072909220872
22,25,0.5,Rag,0.8298507462686567
22,25,0.5,Cal,0.9160530191458026
22,25,0.5,mCal,0.912850812407681
22,25,0.8,Samp,0.9163802978235969
22,25,0.8,BS,0.9205983889528193
22,25,0.8,Rag,0.6986128625472888
22,25,0.8,Cal,0.919952210274791
22,25,0.8,mCal,0.919952210274791
23,5,0.2,Samp,0.6139130434782608
23,5,0.2,BS,0.6635647816750179
23,5,0.2,Rag,0.6324368378158108
23,5,0.2,Cal,0.6790490341753342
23,5,0.2,mCal,0.6985324947589098
23,5,0.5,Samp,0.6358267716535434
23,5,0.5,BS,0.6909090909090909
23,5,0.5,Rag,0.5751805646749837
23,5,0.5,Cal,0.7455621301775147
23,5,0.5,mCal,0.7507617306520414
23,5,0.8,Samp,0.7168073676132003
23,5,0.8,BS,0.7441485068603713
23,5,0.8,Rag,0.6214689265536724
23,5,0.8,Cal,0.7754415475189235
23,5,0.8,mCal,0.7893835616438356
23,10,0.2,Samp,0.7255038220986797
23,10,0.2,BS,0.7661927330173777
23,10,0.2,Rag,0.7510442773600667
23,10,0.2,Cal,0.7846153846153846
23,10,0.2,mCal,0.7878532264867145
23,10,0.5,Samp,0.8188087774294671
23,10,0.5,BS,0.8351648351648352
23,10,0.5,Rag,0.7672955974842767
23,10,0.5,Cal,0.8592896174863389
23,10,0.5,mCal,0.8618556701030928
23,10,0.8,Samp,0.8563327032136107
23,10,0.8,BS,0.8708414872798435
23,10,0.8,Rag,0.653276955602537
23,10,0.8,Cal,0.8849740932642487
23,10,0.8,mCal,0.8849740932642487
23,25,0.2,Samp,0.8392061563385985
23,25,0.2,BS,0.8507209499575911
23,25,0.2,Rag,0.8419677840661733
23,25,0.2,Cal,0.8557817236899091
23,25,0.2,mCal,0.8590250329380764
23,25,0.5,Samp,0.8973277074542897
23,25,0.5,BS,0.9006433166547534
23,25,0.5,Rag,0.8264094955489614
23,25,0.5,Cal,0.9080206033848419
23,25,0.5,mCal,0.9084194977843426
23,25,0.8,Samp,0.9168490153172866
23,25,0.8,BS,0.9164835164835166
23,25,0.8,Rag,0.6857142857142857
23,25,0.8,Cal,0.8986175115207374
23,25,0.8,mCal,0.8986175115207374
24,5,0.2,Samp,0.6279921148972121
24,5,0.2,BS,0.6888736263736265
24,5,0.2,Rag,0.6564181398923905
24,5,0.2,Cal,0.7053380782918149
24,5,0.2,mCal,0.7067424857839155
24,5,0.5,Samp,0.656400384985563
24,5,0.5,BS,0.6992639327024186
24,5,0.5,Rag,0.572300183038438
24,5,0.5,Cal,0.7382702091577161
24,5,0.5,mCal,0.7482758620689656
24,5,0.8,Samp,0.7017543859649122
24,5,0.8,BS,0.7327652982184354
24,5,0.8,Rag,0.5732031943212067
24,5,0.8,Cal,0.7600644122383253
24,5,0.8,mCal,0.769356153219234
24,10,0.2,Samp,0.7170349251603705
24,10,0.2,BS,0.761433868974042
24,10,0.2,Rag,0.7429577464788732
24,10,0.2,Cal,0.7803443931121378
24,10,0.2,mCal,0.7795722391968574
24,10,0.5,Samp,0.796875
24,10,0.5,BS,0.8186173853524983
24,10,0.5,Rag,0.7212863705972435
24,10,0.5,Cal,0.8539985326485694
24,10,0.5,mCal,0.8552437223042836
24,10,0.8,Samp,0.8449848024316109
24,10,0.8,BS,0.8547717842323651
24,10,0.8,Rag,0.6447058823529411
24,10,0.8,Cal,0.8596112311015119
24,10,0.8,mCal,0.8596112311015119
24,25,0.2,Samp,0.8679245283018868
24,25,0.2,BS,0.8683989941324392
24,25,0.2,Rag,0.8545842217484008
24,25,0.2,Cal,0.8727583262169086
24,25,0.2,mCal,0.8725532840365378
24,25,0.5,Samp,0.8857345635202272
24,25,0.5,BS,0.891131939437635
24,25,0.5,Rag,0.8314937454010303
24,25,0.5,Cal,0.904089219330855
24,25,0.5,mCal,0.9039463886820551
24,25,0.8,Samp,0.9161147902869757
24,25,0.8,BS,0.9117318435754191
24,25,0.8,Rag,0.7033492822966507
24,25,0.8,Cal,0.911452184179457
24,25,0.8,mCal,0.9125295508274232
25,5,0.2,Samp,0.6480508708874758
25,5,0.2,BS,0.6863468634686347
25,5,0.2,Rag,0.6707040121120363
25,5,0.2,Cal,0.7035490605427974
25,5,0.2,mCal,0.706725029844807
25,5,0.5,Samp,0.6676029962546817
25,5,0.5,BS,0.702839756592292
25,5,0.5,Rag,0.5930445393532643
25,5,0.5,Cal,0.760485651214128
25,5,0.5,mCal,0.7584269662921348
25,5,0.8,Samp,0.6924671734623359
25,5,0.8,BS,0.7367636092468308
25,5,0.8,Rag,0.584873949579832
25,5,0.8,Cal,0.75984555984556
25,5,0.8,mCal,0.76875
25,10,0.2,Samp,0.7490533562822719
25,10,0.2,BS,0.7724620770128354
25,10,0.2,Rag,0.7627329192546582
25,10,0.2,Cal,0.7968190854870775
25,10,0.2,mCal,0.7866004962779156
25,10,0.5,Samp,0.8118932038834951
25,10,0.5,BS,0.8335435056746533
25,10,0.5,Rag,0.757679180887372
25,10,0.5,Cal,0.8525252525252526
25,10,0.5,mCal,0.8590878148400272
25,10,0.8,Samp,0.8532555879494654
25,10,0.8,BS,0.8478038815117467
25,10,0.8,Rag,0.6311207834602829
25,10,0.8,Cal,0.8543689320388349
25,10,0.8,mCal,0.8543689320388349
25,25,0.2,Samp,0.8364093959731544
25,25,0.2,BS,0.8586525759577279
25,25,0.2,Rag,0.8393177737881508
25,25,0.2,Cal,0.8625678119349005
25,25,0.2,mCal,0.8664525011473153
25,25,0.5,Samp,0.8908819133034379
25,25,0.5,BS,0.8977099236641221
25,25,0.5,Rag,0.8097868981846882
25,25,0.5,Cal,0.9058365758754864
25,25,0.5,mCal,0.9071038251366119
25,25,0.8,Samp,0.923950056753689
25,25,0.8,BS,0.926052332195677
25,25,0.8,Rag,0.6909090909090909
25,25,0.8,Cal,0.9283196239717979
25,25,0.8,mCal,0.9283196239717979
26,5,0.2,Samp,0.6233399265329189
26,5,0.2,BS,0.6742049469964665
26,5,0.2,Rag,0.635010060362173
26,5,0.2,Cal,0.6928728875826597
26,5,0.2,mCal,0.6995850622406639
26,5,0.5,Samp,0.6517635370094387
26,5,0.5,BS,0.6933911159263272
26,5,0.5,Rag,0.5723598435462842
26,5,0.5,Cal,0.7481005260081823
26,5,0.5,mCal,0.751348112642301
26,5,0.8,Samp,0.7009063444108762
26,5,0.8,BS,0.7362549800796814
26,5,0.8,Rag,0.5878003696857671
26,5,0.8,Cal,0.7661691542288557
26,5,0.8,mCal,0.7751677852348993
26,10,0.2,Samp,0.7241732015001705
26,10,0.2,BS,0.7645211930926218
26,10,0.2,Rag,0.73510773130545
26,10,0.2,Cal,0.7840954274353877
26,10,0.2,mCal,0.7790262172284644
26,10,0.5,Samp,0.809085328422345
26,10,0.5,BS,0.8269720101781171
26,10,0.5,Rag,0.7476635514018691
26,10,0.5,Cal,0.8479571332886804
26,10,0.5,mCal,0.8529014844804318
26,10,0.8,Samp,0.8568720379146919
26,10,0.8,BS,0.8641732283464566
26,10,0.8,Rag,0.5898617511520737
26,10,0.8,Cal,0.8748728382502543
26,10,0.8,mCal,0.8748728382502543
26,25,0.2,Samp,0.8744689069138665
26,25,0.2,BS,0.868452618952419
26,25,0.2,Rag,0.8520032706459525
26,25,0.2,Cal,0.8736756316218418
26,25,0.2,mCal,0.8736105393165912
26,25,0.5,Samp,0.8834759710335748
26,25,0.5,BS,0.8828229027962715
26,25,0.5,Rag,0.8372093023255816
26,25,0.5,Cal,0.8950953678474115
26,25,0.5,mCal,0.8920765027322404
26,25,0.8,Samp,0.9201154956689124
26,25,0.8,BS,0.9215876089060988
26,25,0.8,Rag,0.7428571428571428
26,25,0.8,Cal,0.9270729270729271
26,25,0.8,mCal,0.926
27,5,0.2,Samp,0.6269086718524921
27,5,0.2,BS,0.6725915392819053
27,5,0.2,Rag,0.6547015216543113
27,5,0.2,Cal,0.6926503340757237
27,5,0.2,mCal,0.7060768912773874
27,5,0.5,Samp,0.6488625123639961
27,5,0.5,BS,0.683898761443188
27,5,0.5,Rag,0.583969465648855
27,5,0.5,Cal,0.7429577464788734
27,5,0.5,mCal,0.7468581687612208
27,5,0.8,Samp,0.7102941176470589
27,5,0.8,BS,0.7461300309597523
27,5,0.8,Rag,0.5927209705372617
27,5,0.8,Cal,0.7745571658615137
27,5,0.8,mCal,0.7821138211382115
27,10,0.2,Samp,0.7211606510969568
27,10,0.2,BS,0.750301568154403
27,10,0.2,Rag,0.7275862068965517
27,10,0.2,Cal,0.7669543773119605
27,10,0.2,mCal,0.7632478632478633
27,10,0.5,Samp,0.7912087912087913
27,10,0.5,BS,0.8129642133693451
27,10,0.5,Rag,0.7059701492537314
27,10,0.5,Cal,0.8461538461538461
27,10,0.5,mCal,0.8521229868228405
27,10,0.8,Samp,0.8390446521287642
27,10,0.8,BS,0.8454935622317596
27,10,0.8,Rag,0.5890736342042755
27,10,0.8,Cal,0.8493771234428085
27,10,0.8,mCal,0.8493771234428085
27,25,0.2,Samp,0.8676056338028169
27,25,0.2,BS,0.8795635753252203
27,25,0.2,Rag,0.8568994889267463
27,25,0.2,Cal,0.8803418803418802
27,25,0.2,mCal,0.8814589665653495
27,25,0.5,Samp,0.8834019204389574
27,25,0.5,BS,0.8865692414752958
27,25,0.5,Rag,0.8370423546302943
27,25,0.5,Cal,0.907514450867052
27,25,0.5,mCal,0.9093546047860769
27,25,0.8,Samp,0.923728813559322
27,25,0.8,BS,0.923728813559322
27,25,0.8,Rag,0.7375722543352601
27,25,0.8,Cal,0.9210526315789473
27,25,0.8,mCal,0.9210526315789473
28,5,0.2,Samp,0.6248927038626609
28,5,0.2,BS,0.6785092302333682
28,5,0.2,Rag,0.6473895582329318
28,5,0.2,Cal,0.6963179001093692
28,5,0.2,mCal,0.6973084886128365
28,5,0.5,Samp,0.628009828009828
28,5,0.5,BS,0.663435648896069
28,5,0.5,Rag,0.5675146771037182
28,5,0.5,Cal,0.7395459976105138
28,5,0.5,mCal,0.7373552711761121
28,5,0.8,Samp,0.6993957703927492
28,5,0.8,BS,0.7304625199362041
28,5,0.8,Rag,0.5701357466063348
28,5,0.8,Cal,0.7703952901597982
28,5,0.8,mCal,0.7723440134907252
28,10,0.2,Samp,0.7318915207689667
28,10,0.2,BS,0.766770670826833
28,10,0.2,Rag,0.7590511860174782
28,10,0.2,Cal,0.7889467360833
28,10,0.2,mCal,0.7893643539675945
28,10,0.5,Samp,0.7824497257769653
28,10,0.5,BS,0.8172458172458171
28,10,0.5,Rag,0.7326315789473685
28,10,0.5,Cal,0.852233676975945
28,10,0.5,mCal,0.8553633217993079
28,10,0.8,Samp,0.8534906588003933
28,10,0.8,BS,0.8617886178861789
28,10,0.8,Rag,0.6139954853273139
28,10,0.8,Cal,0.8725701943844493
28,10,0.8,mCal,0.8725701943844493
28,25,0.2,Samp,0.8495648570244508
28,25,0.2,BS,0.8597560975609755
28,25,0.2,Rag,0.8380187416331994
28,25,0.2,Cal,0.862971175166297
28,25,0.2,mCal,0.8595859585958595
28,25,0.5,Samp,0.8992023205221175
28,25,0.5,BS,0.9003690036900369
28,25,0.5,Rag,0.8458559256390396
28,25,0.5,Cal,0.9034220532319391
28,25,0.5,mCal,0.9053435114503817
28,25,0.8,Samp,0.9229050279329609
28,25,0.8,BS,0.9235955056179774
28,25,0.8,Rag,0.7327478042659976
28,25,0.8,Cal,0.9262672811059908
28,25,0.8,mCal,0.9250288350634372
29,5,0.2,Samp,0.6437482672581092
29,5,0.2,BS,0.6960916442048517
29,5,0.2,Rag,0.6791301030141167
29,5,0.2,Cal,0.7100840336134453
29,5,0.2,mCal,0.7093949044585987
29,5,0.5,Samp,0.6456241032998565
29,5,0.5,BS,0.6956061408152461
29,5,0.5,Rag,0.5578673602080624
29,5,0.5,Cal,0.7421171171171171
29,5,0.5,mCal,0.7462340672074159
29,5,0.8,Samp,0.7128129602356407
29,5,0.8,BS,0.7345679012345679
29,5,0.8,Rag,0.5737855178735106
29,5,0.8,Cal,0.7714748784440842
29,5,0.8,mCal,0.7771428571428571
29,10,0.2,Samp,0.7345679012345678
29,10,0.2,BS,0.7725321888412017
29,10,0.2,Rag,0.7529995862639636
29,10,0.2,Cal,0.788263283108644
29,10,0.2,mCal,0.7902155887230513
29,10,0.5,Samp,0.7990105132962275
29,10,0.5,BS,0.8272727272727273
29,10,0.5,Rag,0.7395315826827535
29,10,0.5,Cal,0.848526387936943
29,10,0.5,mCal,0.8525951557093425
29,10,0.8,Samp,0.8402710551790901
29,10,0.8,BS,0.8440366972477065
29,10,0.8,Rag,0.6214442013129102
29,10,0.8,Cal,0.8503767491926802
29,10,0.8,mCal,0.8503767491926802
29,25,0.2,Samp,0.853185595567867
29,25,0.2,BS,0.8692018386961973
29,25,0.2,Rag,0.8511368511368511
29,25,0.2,Cal,0.8778821520068317
29,25,0.2,mCal,0.8810763888888888
29,25,0.5,Samp,0.8890429958391123
29,25,0.5,BS,0.886379675370501
29,25,0.5,Rag,0.8122717311906501
29,25,0.5,Cal,0.8864786695589298
29,25,0.5,mCal,0.8816267247639797
29,25,0.8,Samp,0.9048152295632699
29,25,0.8,BS,0.903370786516854
29,25,0.8,Rag,0.7007299270072993
29,25,0.8,Cal,0.9124854142357061
29,25,0.8,mCal,0.911214953271028
